,cash,mv,nav
2018-04-11,1160354.5110406363,214683.5781395882,1375038.0891802246
2018-04-12,1160354.5110406363,221597.8644486792,1381952.3754893155
2018-04-13,1160354.5110406363,218026.24300251814,1378380.7540431544
2018-04-16,1160354.5110406363,219843.5569477072,1380198.0679883435
2018-04-17,1160354.5110406363,223723.36996604924,1384077.8810066856
2018-04-18,1160354.5110406363,224859.34131154977,1385213.852352186
2018-04-19,1160354.5110406363,224437.79505505075,1384792.3060956872
2018-04-20,1160354.5110406363,223034.08088629352,1383388.5919269298
2018-04-23,1160354.5110406363,222399.70953229978,1382754.220572936
2018-04-24,1160354.5110406363,215665.24378729696,1376019.7548279334
2018-04-25,1161333.8093592692,213524.35068362212,1374858.1600428913
2018-04-26,1161333.8093592692,216209.6760424138,1377543.485401683
2018-04-27,1161333.8093592692,214019.63722614135,1375353.4465854105
2018-04-30,1145083.3396308087,230270.10695460183,1375353.4465854105
2018-05-01,1145083.3396308087,229574.1715306229,1374657.5111614317
2018-05-02,1145151.8895652269,228980.38199298043,1374132.2715582072
2018-05-03,1145151.8895652269,231341.9104434667,1376493.8000086935
2018-05-04,1145151.8895652269,232962.89844732644,1378114.7880125532
2018-05-07,1145151.8895652269,234067.77800289297,1379219.6675681197
2018-05-08,1145151.8895652269,237253.93804082277,1382405.8276060496
2018-05-09,1145151.8895652269,240687.06135827315,1385838.9509235001
2018-05-10,1144494.6029828812,243382.72364997122,1387877.3266328524
2018-05-11,1144067.612739417,245033.8186193959,1389101.4313588128
2018-05-14,1143871.5155431966,244635.43819372816,1388506.9537369248
2018-05-15,1143871.5155431966,242863.1175995132,1386734.6331427097
2018-05-16,1143871.5155431966,244187.74832219,1388059.2638653866
2018-05-17,1143871.5155431966,245263.28599167222,1389134.8015348688
2018-05-18,1143871.5155431966,245107.4710306463,1388978.9865738428
2018-05-21,1143871.5155431966,247654.16601145052,1391525.6815546472
2018-05-22,1143871.5155431966,244762.37869848553,1388633.894241682
2018-05-23,1143871.5155431966,244822.27516500436,1388693.790708201
2018-05-24,1143871.5155431966,245273.51638691188,1389145.0319301086
2018-05-25,1143871.5155431966,241359.28876570892,1385230.8043089055
2018-05-29,1143871.5155431966,234340.79916714717,1378212.3147103437
2018-05-30,1143871.5155431966,240266.3789206051,1384137.8944638018
2018-05-31,1235658.6746525192,148479.2198112838,1384137.894463803
2018-06-01,1236058.1443859313,153869.34545618077,1389927.4898421122
2018-06-04,1236058.1443859313,155502.0952280617,1391560.239613993
2018-06-05,1237764.5434275374,155684.79065290038,1393449.334080438
2018-06-06,1237764.5434275374,159206.4743199524,1396971.0177474897
2018-06-07,1240355.1388240776,154184.99917079898,1394540.1379948766
2018-06-08,1240355.1388240776,154769.69339684813,1395124.8322209257
2018-06-11,1240355.1388240776,154094.83981174347,1394449.978635821
2018-06-12,1240355.1388240776,154066.41176391617,1394421.5505879938
2018-06-13,1240355.1388240776,153103.57176988307,1393458.7105939607
2018-06-14,1240355.1388240776,152195.53749577416,1392550.6763198518
2018-06-15,1238357.8501042724,151167.86574397827,1389525.7158482505
2018-06-18,1237894.914139272,152852.4493146673,1390747.3634539393
2018-06-19,1236984.8082320231,148858.54729849985,1385843.355530523
2018-06-20,1236984.8082320231,149402.70157696665,1386387.5098089897
2018-06-21,1236984.8082320231,144639.5558315167,1381624.3640635398
2018-06-22,1236984.8082320231,144251.69666188877,1381236.504893912
2018-06-25,1236984.8082320231,135901.42408240095,1372886.2323144241
2018-06-26,1236984.8082320231,138272.59513718705,1375257.4033692102
2018-06-27,1236984.8082320231,133813.39621162266,1370798.204443646
2018-06-28,1236984.8082320231,135814.1532214779,1372798.9614535011
2018-06-29,1236984.8082320231,136843.9563761542,1373828.7646081774
2018-07-02,1236984.8082320231,138012.43896316033,1374997.2471951835
2018-07-03,1236984.8082320231,134904.36470885656,1371889.1729408796
2018-07-05,1236984.8082320231,134859.41804067767,1371844.2262727008
2018-07-06,1236984.8082320231,137307.10793753606,1374291.9161695591
2018-07-09,1236984.8082320231,143594.79120945698,1380579.5994414801
2018-07-10,1238104.588342828,143109.2190626872,1381213.807405515
2018-07-11,1238104.588342828,138503.76272573942,1376608.3510685675
2018-07-12,1238104.588342828,142165.0808340906,1380269.6691769185
2018-07-13,1238104.588342828,142555.57787282098,1380660.1662156489
2018-07-16,1237374.9327291471,142927.06282545745,1380301.9955546046
2018-07-17,1237374.9327291471,146472.71906429314,1383847.6517934403
2018-07-18,1237374.9327291471,149800.89414892424,1387175.8268780713
2018-07-19,1238122.1816042769,146003.19057556102,1384125.372179838
2018-07-20,1238122.1816042769,146872.26098432005,1384994.4425885968
2018-07-23,1237806.427326489,148354.11896373524,1386160.5462902242
2018-07-24,1237806.427326489,147825.91244458518,1385632.3397710742
2018-07-25,1237806.427326489,151519.81597484046,1389326.2433013294
2018-07-26,1237806.427326489,150309.85016280413,1388116.2774892931
2018-07-27,1238458.4050878782,145959.36903610922,1384417.7741239874
2018-07-30,1238458.4050878782,141649.69904329997,1380108.1041311782
2018-07-31,1103846.0590572185,276262.0450739628,1380108.1041311813
2018-08-01,1102098.6886592868,280024.20024678897,1382122.8889060759
2018-08-02,1102098.6886592868,283365.7697423511,1385464.4584016379
2018-08-03,1102098.6886592868,281701.2555922823,1383799.944251569
2018-08-06,1102098.6886592868,283996.71911254514,1386095.4077718318
2018-08-07,1102098.6886592868,287442.668736241,1389541.357395528
2018-08-08,1102098.6886592868,287099.6156764464,1389198.3043357332
2018-08-09,1102098.6886592868,286644.33321705856,1388743.0218763454
2018-08-10,1102098.6886592868,285208.1551157231,1387306.84377501
2018-08-13,1103633.7259033045,281690.5026079415,1385324.228511246
2018-08-14,1103633.7259033045,284506.53337471065,1388140.2592780152
2018-08-15,1103633.7259033045,279272.88137958286,1382906.6072828874
2018-08-16,1103633.7259033045,283331.2743806131,1386965.0002839176
2018-08-17,1103633.7259033045,284006.59777789353,1387640.323681198
2018-08-20,1104225.479862142,284510.19615228404,1388735.676014426
2018-08-21,1104225.479862142,285764.05099747225,1389989.5308596143
2018-08-22,1104225.479862142,288144.4470380087,1392369.9269001507
2018-08-23,1104225.479862142,289184.3814025663,1393409.8612647082
2018-08-24,1104225.479862142,292409.9660203854,1396635.4458825272
2018-08-27,1104189.0242888469,294985.0376854966,1399174.0619743434
2018-08-28,1104189.0242888469,297049.9606856836,1401238.9849745305
2018-08-29,1104189.0242888469,300088.78012567706,1404277.804414524
2018-08-30,1104189.0242888469,298325.1465346005,1402514.1708234474
2018-08-31,1200863.3385798591,201650.83224359027,1402514.1708234493
2018-09-04,1202218.6233457543,203219.33559217554,1405437.95893793
2018-09-05,1202218.6233457543,199351.02874262628,1401569.6520883807
2018-09-06,1202218.6233457543,195511.80487669143,1397730.4282224458
2018-09-07,1202028.3172126361,195137.4169806219,1397165.734193258
2018-09-10,1201626.3109539123,197811.2086051851,1399437.5195590975
2018-09-11,1201626.3109539123,200752.88861824106,1402379.1995721534
2018-09-12,1202530.9589814632,197505.7018378848,1400036.660819348
2018-09-13,1202530.9589814632,198365.42387708672,1400896.38285855
2018-09-14,1202530.9589814632,199339.6617169632,1401870.6206984264
2018-09-17,1202530.9589814632,194339.39251116087,1396870.351492624
2018-09-18,1202530.9589814632,198093.9809092586,1400624.9398907218
2018-09-19,1202530.9589814632,196117.2046541737,1398648.163635637
2018-09-20,1202530.9589814632,197036.84526645485,1399567.804247918
2018-09-21,1202530.9589814632,197001.86866815243,1399532.8276496157
2018-09-24,1202530.9589814632,197141.17667491018,1399672.1356563733
2018-09-25,1202530.9589814632,198448.04087062154,1400978.9998520848
2018-09-26,1202530.9589814632,196598.23224876873,1399129.191230232
2018-09-27,1202530.9589814632,197806.45789868367,1400337.4168801468
