date,naive_1,naive_2,m_10,m_20,m_30
2015-04-27,1.1491467365578256,1.507582690127886,-4.275126556598687,-53.7624568708457,50.683485001107634
2015-04-28,1.151835817901448,1.5111254688026703,-4.2812157809382025,-53.92613335520226,50.91304739638847
2015-04-29,1.1490299131179087,1.5056569735089067,-4.269504339368344,-53.61133339448187,50.471528669360104
2015-04-30,1.1490299131179105,1.5056569735089051,-4.269504339368318,-53.61133339448214,50.471528669360254
2015-05-01,1.1587136351041225,1.5207828593989232,-4.360200425242082,-56.068961925449116,53.92770826220645
2015-05-04,1.1637032852224825,1.524806475346998,-4.302076842514131,-54.49396368976918,51.71277761164889
2015-05-05,1.1478569444284263,1.5064413658802194,-4.22592005640316,-52.43031244649941,48.81065093795943
2015-05-06,1.1436420536032943,1.4993606416233454,-4.197681558122688,-51.66512243441516,47.73455905869825
2015-05-07,1.143284464299297,1.5044620532970523,-4.2935903968654,-54.264003038745585,51.389382395810095
2015-05-08,1.157422377485504,1.524670083844955,-4.257495418014988,-53.28592279423663,50.01390154561505
2015-05-11,1.1555075776138792,1.5172907910722468,-4.296387157427216,-54.33978799114771,51.49595928594479
2015-05-12,1.153406666012011,1.513517448960376,-4.302743898772388,-54.51203918306372,51.738197299884526
2015-05-13,1.152696544751462,1.513266874618736,-4.206652240725091,-51.90820465007554,48.076407219461096
2015-05-14,1.1595863166600304,1.5284856786849135,-4.242318815283468,-52.87467625016806,49.43556275465114
2015-05-15,1.1610760775579947,1.5298979871118237,-4.155034411755284,-50.50949545595084,46.109393038047244
2015-05-18,1.163871299129096,1.5334389086085713,-4.161090295549934,-50.67359418910579,46.3401661941994
2015-05-19,1.1559568282216204,1.530964474343781,-4.210990486754348,-52.025759857813476,48.24172590163663
2015-05-20,1.1572791678241596,1.5302870061232727,-4.218454661392582,-52.22801961769563,48.526165167273845
2015-05-21,1.1606750503861838,1.5349036046922733,-4.272672513431103,-53.69718268877922,50.592259111440626
2015-05-22,1.1586525797760723,1.5313188225330956,-4.346323611445542,-55.69293628799494,53.39890086996691
2015-05-26,1.1445019914966883,1.514988230302575,-4.328833876085112,-55.21900985327889,52.73241492567645
2015-05-27,1.1529165263628853,1.5284896328512005,-4.334702466171475,-55.378033413048286,52.95605083123821
2015-05-28,1.1517755526200293,1.526633622988833,-4.42273819783116,-57.763573249602004,56.31085160650991
2015-05-29,1.1461492200687604,1.5175613858771608,-4.397406907067871,-57.07716101575175,55.34554544855283
2015-06-01,1.1460280968508316,1.5200018338352626,-4.42622218781747,-57.85798033574547,56.44361692902994
2015-06-02,1.1518451377602925,1.5198139507556865,-4.377856206071669,-56.54738776141806,54.60052174485128
2015-06-03,1.153749293119163,1.522936456140583,-4.375414130416438,-56.48121384942138,54.507460925716245
2015-06-04,1.1424242910096338,1.5094865439017975,-4.424489079566455,-57.81101760032143,56.37757291719003
2015-06-05,1.1466515619833848,1.507771859285869,-4.36065814967491,-56.08136506958322,53.945150887527696
2015-06-08,1.1394458049283902,1.4975908984437685,-4.29454483808669,-54.28986591864887,51.42575353839982
2015-06-09,1.1359098900502382,1.4977964047759722,-4.382659142049688,-56.67753486069316,54.78354848909475
2015-06-10,1.1486954805599237,1.5154695074395246,-4.423195764852639,-57.775972128297475,56.328288233315526
2015-06-11,1.148380141481275,1.5179156609244624,-4.37443492897349,-56.454680031776725,54.47014623885116
2015-06-12,1.1423343181792265,1.5076325411778833,-4.287670216954972,-54.10358152864319,51.1637805432581
2015-06-15,1.1419067772849982,1.5004596413248434,-4.293369045675905,-54.25800499601458,51.380947307828215
2015-06-16,1.1448238865083245,1.508259939106434,-4.20038559016546,-51.73839468462342,47.837602318775744
2015-06-17,1.1493528181080297,1.511213683129689,-4.470286368385749,-59.05200526322813,58.12278224458307
2015-06-18,1.1560151287181124,1.5251454415687438,-4.591712268622411,-62.34233200605327,62.74999095373361
2015-06-19,1.1495565969734758,1.5163285555222203,-4.691367774858873,-65.04273757521496,66.54758953421229
2015-06-22,1.157957623713103,1.5258908843396843,-4.616306098080294,-63.00876095256308,63.68719447981066
2015-06-23,1.1598454111855605,1.5277123802397472,-4.645399477227332,-63.797116017339924,64.79586352904451
2015-06-24,1.1490050117274375,1.5165893895397242,-4.649616816117932,-63.911394955426665,64.95657477109371
2015-06-25,1.143651349579839,1.5118380751896832,-4.67313459558918,-64.54866574012158,65.85277297738318
2015-06-26,1.138386833310429,1.5099157975796067,-4.6301185800843525,-63.38304336541058,64.21355036351851
2015-06-29,1.1091291495684736,1.4775078541572826,-4.64599882440144,-63.81335677018899,64.81870300940591
2015-06-30,1.1091291495684719,1.4775078541572861,-4.645998824401468,-63.81335677018839,64.81870300940606
2015-07-01,1.1047288317622288,1.4853132568995115,-4.635511591053307,-63.495404952301946,64.3331875329338
2015-07-02,1.1032093250480748,1.485348343316075,-4.652434045269316,-64.00845972112836,65.11662708739095
2015-07-06,1.0927451041370349,1.4774772077046687,-4.68308809621972,-64.93782887900653,66.53578270822138
2015-07-07,1.0969976716644465,1.4851588245492766,-4.6739168331896455,-64.65977463381942,66.11119120805428
2015-07-08,1.073474071855873,1.4593071507853417,-4.69297595579767,-65.23760888994398,66.99354966113597
2015-07-09,1.0801072111400394,1.4637947841086887,-4.628682443826627,-63.2883589466266,64.01702629578296
2015-07-10,1.0922184570804918,1.4825010153984302,-4.610114654102702,-62.72542091513056,63.157414520629224
2015-07-13,1.1021131485548834,1.4984490515576203,-4.638273037770489,-63.5791264615486,64.46103108081176
2015-07-14,1.1085419027931764,1.505676370975228,-4.633170790587947,-63.42443659119469,64.22481816462347
2015-07-15,1.0987500350538801,1.5026112574350134,-4.715467357418465,-65.91950294099858,68.03480841946819
2015-07-16,1.1032253245767885,1.5140644048318839,-4.786755493127111,-68.08081580491483,71.33515389919397
2015-07-17,1.0952171899852645,1.5148433914698518,-4.771931371035965,-67.6313782448866,70.6488584329429
2015-07-20,1.084915492865245,1.5135936041416287,-4.873680258821126,-70.71619983368514,75.35941059608716
2015-07-21,1.0837369391952938,1.5080442101755502,-4.896347005413478,-71.40340999153547,76.40878710050207
2015-07-22,1.078581051970457,1.5028878946148283,-4.9104600968911285,-71.8312905337466,77.0621647937206
2015-07-23,1.0724843737675718,1.4948458077344218,-4.836346211006567,-69.58430660907635,73.63099878225997
2015-07-24,1.0579150442874852,1.4790563993297459,-4.913739236734683,-71.93070745713865,77.21397538958708
2015-07-27,1.0465040787077753,1.4693790294855453,-4.956557804778149,-73.2288803018459,79.19629777866002
2015-07-28,1.0605866423815609,1.4873132362053805,-5.0464431047187315,-75.95402177324596,83.35761495161766
2015-07-29,1.068975918478497,1.4979558448649484,-5.203435772953951,-80.71372365104473,90.6257253855559
2015-07-30,1.0666728328855075,1.4981964729130302,-5.176687689054359,-79.90277555649082,89.38739986460206
2015-07-31,1.0666728328855088,1.4981964729130317,-5.1766876890543365,-79.90277555649114,89.38739986460244
2015-08-03,1.0565578347749554,1.4927309959176402,-5.15987395659146,-79.3366600307489,88.43846329142796
2015-08-04,1.0528749028602182,1.4892828680715517,-5.3988413084814875,-87.38265031572544,101.92534733124731
2015-08-05,1.0501130192191028,1.49189926068139,-5.39697742370769,-87.31989363091529,101.8201530542518
2015-08-06,1.048281610259922,1.4809215837141017,-5.344551551349634,-85.55472338343752,98.86133187810611
2015-08-07,1.0399832444650576,1.4758045098641608,-5.470822794930927,-89.8062547792173,105.98785190804159
2015-08-10,1.063791241706113,1.4956603032686004,-5.39916851785589,-87.39366739996701,101.94381443503845
2015-08-11,1.0508072902533518,1.4803086161149523,-5.480431132312339,-90.12976587231928,106.5301290478028
2015-08-12,1.0555303503750488,1.4813568748947583,-5.634950341607129,-95.33240149176794,115.25091304277612
2015-08-13,1.0448746489553036,1.477806209133274,-5.634652787201783,-95.32238288531184,115.23411961167072
2015-08-14,1.0463317078262977,1.4827634954430033,-5.589795621515844,-93.81204971023172,112.70246251635636
2015-08-17,1.0523597467483605,1.4908776760360458,-5.58816050981823,-93.75699577616828,112.61017977696444
2015-08-18,1.045734899511645,1.48547282824315,-5.588941010123426,-93.78327508932018,112.6542297989707
2015-08-19,1.0335101360983667,1.471747224219338,-5.813735465160521,-101.35206633649254,125.34122123901699
2015-08-20,1.0110310998392313,1.4391822773847929,-5.752349216640837,-99.28520174049544,121.87669267945861
2015-08-21,0.988062143620822,1.3948478207989992,-5.6178568963391635,-94.7568680832312,114.28618998606372
2015-08-24,0.9489216115981696,1.3396570932185976,-5.6313486010553575,-95.21113149710644,115.04763733679128
2015-08-25,0.941107816187775,1.3236489391910202,-5.693236996249882,-97.29490328663931,118.540506144171
2015-08-26,0.9638033564974005,1.37325975861833,-5.708921303720176,-97.82299126407348,119.42570001866268
